City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
222,luderitz,-26.6481,15.1594,291.64,52,3,2.49,NA,1719609890
223,auki,-8.7676,160.7034,298.47,90,100,1.71,SB,1719609891
224,kingston,17.997,-76.7936,303.68,70,77,10.8,JM,1719609729
225,lobujya,27.95,86.8167,277.51,90,100,1.53,NP,1719609894
226,cedeira,43.6797,-8.0209,289.29,76,99,7.88,ES,1719609895
227,pechora,65.1472,57.2244,283.03,69,100,2.61,RU,1719609899
228,puerto armuelles,8.2833,-82.8667,300.98,85,99,3.58,PA,1719609900
229,kapuskasing,49.4169,-82.4331,288.2,82,100,3.6,CA,1719609902
230,pathein,16.7833,94.7333,299.66,91,100,3.03,MM,1719609903
231,bikenibeu village,1.3673,173.1241,303.13,74,75,4.12,KI,1719609905
232,formosa do rio preto,-11.0483,-45.1931,300.11,33,9,0.9,BR,1719609906
233,fort st. john,56.2499,-120.8529,295.09,43,75,3.6,CA,1719609708
234,ancud,-41.8697,-73.8203,281.0,73,44,2.42,CL,1719609909
235,callaway,30.153,-85.5699,305.18,78,75,6.17,US,1719609912
236,saynshand,44.8824,110.1163,289.53,51,0,5.92,MN,1719609914
237,visby,57.6409,18.296,292.27,94,75,3.09,SE,1719609916
238,fort-shevchenko,44.5086,50.263,295.34,66,19,6.77,KZ,1719609917
239,chernyshevsk,52.5243,117.0174,287.53,68,0,0.89,RU,1719609919
240,camana,-16.6228,-72.7111,290.58,83,25,1.75,PE,1719609920
241,patterson,37.4716,-121.1297,307.45,12,0,2.0,US,1719609865
242,lukolela,-1.0605,17.1821,295.79,42,16,0.46,CD,1719609925
243,santa cruz,-17.8,-63.1667,300.18,69,20,7.72,BO,1719609926
244,mount pearl,47.5166,-52.7813,291.34,95,100,7.72,CA,1719609818
245,vorkuta,67.5,64.0,276.75,96,74,3.17,RU,1719609929
246,mahina,-17.5065,-149.489,301.02,74,75,3.09,PF,1719609931
247,luuq,3.7938,42.5445,299.64,60,98,8.11,SO,1719609932
248,shira,54.4911,89.9531,291.33,85,0,1.85,RU,1719609934
249,katsuura,35.1333,140.3,295.16,88,100,9.81,JP,1719609935
250,petropavlovsk-kamchatsky,53.0452,158.6483,286.48,67,75,3.0,RU,1719609937
251,posto fiscal rolim de moura,-13.0833,-62.2667,306.35,32,7,1.31,BR,1719609938
252,antalaha,-14.9003,50.2788,293.91,79,70,4.71,MG,1719609940
253,sinop,41.7711,34.8709,287.54,69,73,1.55,TR,1719609942
254,novo aripuana,-5.1206,-60.3797,303.14,64,62,0.89,BR,1719609943
255,troitsk,54.0979,61.5773,286.66,98,100,8.08,RU,1719609945
256,ukiah,39.1502,-123.2078,307.09,21,0,3.6,US,1719609652
257,hanover,52.3705,9.7332,291.44,77,0,0.0,DE,1719609948
258,aldinga beach,-35.2793,138.4604,284.08,96,100,3.26,AU,1719609949
259,bethel,41.3712,-73.414,298.73,42,0,1.34,US,1719609951
260,casey,39.2992,-87.9925,303.05,64,100,5.43,US,1719609952
261,nemuro,43.3236,145.575,286.52,99,98,5.57,JP,1719609954
262,mamuju,-2.6748,118.8885,298.19,93,99,2.5,ID,1719609955
263,sinfra,6.6167,-5.9167,295.58,99,97,1.97,CI,1719609957
264,al artawiyah,26.5053,45.3444,305.16,11,7,4.46,SA,1719609958
265,selfoss,63.9331,-20.9971,283.73,60,3,7.63,IS,1719609960
266,idaho falls,43.4666,-112.0341,297.2,33,0,6.17,US,1719609829
267,chernyshevskiy,63.0128,112.4714,289.09,94,22,1.42,RU,1719609964
268,chupaca,-12.0667,-75.2833,292.81,28,13,1.6,PE,1719609966
269,uturoa,-16.7333,-151.4333,299.3,78,23,11.52,PF,1719609967
270,hithadhoo,-0.6,73.0833,301.0,68,100,1.37,MV,1719609969
271,malinyi,-8.9333,36.1333,292.94,54,36,1.34,TZ,1719609970
272,east london,-33.0153,27.9116,291.84,52,1,3.8,ZA,1719609972
273,san antonio de pale,-1.4014,5.6325,297.05,90,82,3.84,GQ,1719609973
274,flat river,37.8501,-90.5168,304.51,58,20,7.2,US,1719609975
275,lubang,13.8584,120.124,302.33,77,100,3.8,PH,1719609976
276,dakhla,23.6848,-15.958,293.16,83,0,10.29,EH,1719609978
277,irtyshsk,53.3333,75.4572,300.24,45,99,5.8,KZ,1719609979
278,ola,59.5833,151.2833,283.87,84,100,3.64,RU,1719609981
279,azemmour,33.2895,-8.3425,293.24,77,0,2.48,MA,1719609983
280,datong,40.0936,113.2914,293.94,66,100,2.42,CN,1719609984
281,whitehorse,60.7161,-135.0538,298.2,36,40,4.63,CA,1719609986
